time,roll,pitch,yaw,roll_mod,pitch_mod,yaw_mod
1572379267.44,2.34375,-0.3125,76.875,2.34375,-0.3125000000000001,76.87499999999999
1572379267.44,2.34375,-0.296875,76.84375,2.34375,-0.2968749999999997,76.84375
1572379267.45,2.34375,-0.3125,76.875,2.34375,-0.3125000000000001,76.87499999999999
1572379267.47,2.34375,-0.3125,76.875,2.34375,-0.3125000000000001,76.87499999999999
1572379267.5,2.34375,-0.3125,76.875,2.34375,-0.3125000000000001,76.87499999999999
1572379267.52,2.328125,-0.328125,76.90625,2.3281250000000004,-0.3281250000000002,76.90625000000001
1572379267.53,2.328125,-0.328125,76.90625,2.3281250000000004,-0.3281250000000002,76.90625000000001
1572379267.55,2.3125,-0.34375,76.953125,2.3125000000000004,-0.3437500000000002,76.953125
1572379267.57,2.296875,-0.359375,77.0,2.2968750000000004,-0.35937500000000033,77.0
1572379267.61,2.296875,-0.359375,77.0,2.2968750000000004,-0.35937500000000033,77.0
1572379267.62,2.265625,-0.390625,77.09375,2.265625,-0.3906249999999998,77.09375
1572379267.63,2.265625,-0.390625,77.09375,2.265625,-0.3906249999999998,77.09375
1572379267.65,2.25,-0.40625,77.125,2.25,-0.4062499999999998,77.125
1572379267.71,2.25,-0.40625,77.140625,2.2500000000000004,-0.40624999999999994,77.14062500000001
1572379267.71,2.25,-0.40625,77.125,2.25,-0.4062499999999998,77.125
1572379267.71,2.21875,-0.421875,77.203125,2.21875,-0.4218750000000001,77.20312500000003
1572379267.73,2.21875,-0.421875,77.203125,2.21875,-0.4218750000000001,77.20312500000003
1572379267.75,2.21875,-0.421875,77.203125,2.21875,-0.4218750000000001,77.20312500000003
1572379267.77,2.1875,-0.4375,77.28125,2.1875000000000004,-0.43750000000000017,77.28125
1572379267.79,2.1875,-0.4375,77.28125,2.1875000000000004,-0.43750000000000017,77.28125
1572379267.81,2.1875,-0.4375,77.3125,2.1875,-0.4375000000000001,77.31249999999999
1572379267.83,2.1875,-0.4375,77.3125,2.1875,-0.4375000000000001,77.31249999999999
1572379267.86,2.1875,-0.4375,77.3125,2.1875,-0.4375000000000001,77.31249999999999
1572379267.87,2.171875,-0.4375,77.421875,2.171875,-0.4374999999999996,77.421875
1572379267.89,2.171875,-0.4375,77.421875,2.171875,-0.4374999999999996,77.421875
1572379267.92,2.171875,-0.421875,77.453125,2.1718749999999996,-0.4218749999999995,77.453125
1572379267.97,2.171875,-0.40625,77.484375,2.171875,-0.40625000000000006,77.484375
1572379267.97,2.171875,-0.421875,77.453125,2.1718749999999996,-0.4218749999999995,77.453125
1572379267.97,2.171875,-0.40625,77.5,2.1718750000000004,-0.40624999999999983,77.50000000000001
1572379267.99,2.1875,-0.40625,77.5,2.1875,-0.4062499999999997,77.5
1572379268.01,2.1875,-0.40625,77.515625,2.187500000000001,-0.40624999999999983,77.51562499999999
1572379268.03,2.1875,-0.390625,77.53125,2.1875,-0.39062499999999983,77.53125000000001
1572379268.06,2.1875,-0.390625,77.53125,2.1875,-0.39062499999999983,77.53125000000001
1572379268.08,2.203125,-0.375,77.546875,2.203125,-0.37499999999999983,77.54687500000001
1572379268.09,2.203125,-0.375,77.546875,2.203125,-0.37499999999999983,77.54687500000001
1572379268.11,2.203125,-0.375,77.5625,2.203125000000001,-0.37500000000000033,77.56250000000001
1572379268.13,2.203125,-0.375,77.5625,2.203125000000001,-0.37500000000000033,77.56250000000001
1572379268.15,2.203125,-0.359375,77.578125,2.203125,-0.35937500000000006,77.57812499999999
1572379268.21,2.21875,-0.359375,77.59375,2.2187500000000004,-0.359375,77.59375
1572379268.21,2.203125,-0.359375,77.578125,2.203125,-0.35937500000000006,77.57812499999999
1572379268.21,2.203125,-0.359375,77.578125,2.203125,-0.35937500000000006,77.57812499999999
1572379268.23,2.21875,-0.359375,77.59375,2.2187500000000004,-0.359375,77.59375
1572379268.25,2.21875,-0.359375,77.59375,2.2187500000000004,-0.359375,77.59375
1572379268.27,2.21875,-0.359375,77.59375,2.2187500000000004,-0.359375,77.59375
1572379268.3,2.21875,-0.34375,77.609375,2.2187500000000004,-0.34375,77.60937500000001
1572379268.32,2.234375,-0.34375,77.609375,2.2343749999999996,-0.3437499999999998,77.60937499999999
1572379268.33,2.234375,-0.34375,77.625,2.2343750000000004,-0.3437499999999999,77.62500000000001
1572379268.35,2.234375,-0.34375,77.625,2.2343750000000004,-0.3437499999999999,77.62500000000001
1572379268.37,2.234375,-0.34375,77.625,2.2343750000000004,-0.3437499999999999,77.62500000000001
1572379268.39,2.234375,-0.34375,77.625,2.2343750000000004,-0.3437499999999999,77.62500000000001
1572379268.42,2.234375,-0.328125,77.640625,2.234375,-0.328125,77.64062499999999
1572379268.47,2.234375,-0.328125,77.640625,2.234375,-0.328125,77.64062499999999
1572379268.47,2.234375,-0.328125,77.640625,2.234375,-0.328125,77.64062499999999
1572379268.47,2.234375,-0.328125,77.640625,2.234375,-0.328125,77.64062499999999
1572379268.5,2.234375,-0.3125,77.65625,2.234375,-0.3125000000000002,77.65625000000003
1572379268.52,2.25,-0.3125,77.65625,2.25,-0.3124999999999997,77.65624999999999
1572379268.53,2.25,-0.3125,77.65625,2.25,-0.3124999999999997,77.65624999999999
1572379268.55,2.25,-0.3125,77.65625,2.25,-0.3124999999999997,77.65624999999999
1572379268.57,2.25,-0.3125,77.65625,2.25,-0.3124999999999997,77.65624999999999
1572379268.59,2.25,-0.3125,77.65625,2.25,-0.3124999999999997,77.65624999999999
1572379268.61,2.25,-0.3125,77.671875,2.2499999999999996,-0.3125000000000001,77.67187499999999
1572379268.63,2.25,-0.3125,77.671875,2.2499999999999996,-0.3125000000000001,77.67187499999999
1572379268.69,2.25,-0.3125,77.671875,2.2499999999999996,-0.3125000000000001,77.67187499999999
